SP 1401,AERÓDROMO,EHT,EL CHAPOTE,COAHUILA,PROGRESO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","AGROPECUARIA CINEGETICA EL CHAPOTE, S.A DE C.V. ",NO DISPONIBLE,,27,15,78.00,101,3,0.00,15/05/2003,90 DÍAS,15/08/2003,AGO,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DEL NORTE, NUEVO LEON"
SP 1402,AERÓDROMO,RND,RINCONADA,COAHUILA,LA MADRID,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","RANCHO EL RINCON, S.A. DE C.V.","1,260.00",NAD 27,27,10,53.70,101,56,28.50,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE MONCLOVA, COAHUILA"
HP 1403,HELIPUERTO,HSW,SECRETARIA DE SUGURIDAD PÚBLICA,CIUDAD DE MÉXICO,CUAHUTÉMOC,DIURNO,"ELEVADO, SERVICIO PARTICULAR","SECRETARIA DE SEGURIDAD PÚBLICA, GOBIERNO DEL DISTRITO FEDERAL","2,299.00",,19,25,29.59,99,10,4.79,17/01/2005,5 AÑOS,14/01/2010,,2010,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1404,AERÓDROMO,VOO,VILLA DE OCAMPO,DURANGO,VILLA DE OCAMPO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","H. AYUNTAMIENTO DE VILLA DE OCAMPO, DURANGO",NO DISPONIBLE,,26,26,26.00,105,30,1.00,30/04/2003,60 DÍAS,SIN AUTORIZACIÓN,JUL,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
HP 1405,HELIPUERTO,HJE,EDIFICIO DE JUSTICIA ESTATAL,ESTADO DE MEXICO,TOLUCA,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PROCURADURIA GENERAL DE JUSTICIA DEL GOBIERNO DEL ESTADO DE MEXICO,"2,682.00",WGS 84,19,17,21.20,99,38,18.10,02/03/2012,5 AÑOS,02/03/2017,MAR,2017,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE TOLUCA, ESTADO DE MEXICO"
SP 1406,AERÓDROMO,PNC,LA PINOSA,DURANGO,TAMAZULA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",EMIGDIO RAMIREZ NUÑEZ,"1,180.00",WGS 84,25,10,3.31,107,7,0.20,29/09/2009,180 DÍAS,29/03/2010,MAR,2010,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1407,AERÓDROMO,YMA,YAMORIBA,DURANGO,SAN DIMAS,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","H. AYUNTAMIENTO DE SAN DIMAS, DURANGO.","1,650.00",NAD 27,24,14,13.00,105,49,26.00,27/05/2009,180 DÍAS,27/11/2009,ENE,2010,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
HP 1408,BARCO-HELIPUERTO,MBZ,MARIA BEATRIZ,SINALOA,MAZATLÁN,DIURNO,"HELIPUERTO MIXTO, SERVICIO PARTICULAR",PESQUERA MARBEA S.A. DE C.V.,0.00,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,16/01/2013,5 AÑOS,16/01/2018,ENE,2018,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE MAZATLAN, SINALOA"
HP 1409,HELIPUERTO,HAB,CENTRO MEDICO ABC SANTA FE,CIUDAD DE MÉXICO,CUAJIMALPA,DIURNO,"ELEVADO, SERVICIO PARTICULAR","THE AMERICAN BRITISH COWDRAY MEDICAL CENTER, I.A.P.","2,718.00",WGS 84,19,21,26.96,99,16,58.04,07/03/2016,30 AÑOS,07/03/2046,MAR,2046,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1410,HELIPUERTO,HGA,HOSPITAL ANGELES LEON,GUANAJUATO,LEÓN,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",HOSPITAL DEL BAJIO S.A. DE C.V.,NO DISPONIBLE,NAD 27,21,9,26.00,101,2,10.00,12/06/2003,90 DÍAS,12/09/2003,SEP,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE GUANAJUATO, GUANAJUATO"
SP 1411,AERÓDROMO,ASL,CABO SKY TOURS,BAJA CALIFORNIA SUR,LOS CABOS,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",C.ELENA  PATRICIA QUIJANO MORALES,5.00,WGS 84,22,53,40.91,109,54,6.84,27/02/2008,5 AÑOS,27/02/2013,FEB,2013,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE SAN JOSÉ DEL CABO, B.C.S."
SP 1412,AERÓDROMO,TPO,TEPOZANAS,CHIHUAHUA,GUADALUPE Y CALVO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",JESUS CASTRO GAMEZ,NO DISPONIBLE,NAD 27,26,10,49.50,106,50,21.30,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,JUN,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CHIHUAHUA, CHIHUAHUA"
SP 1413,AERÓDROMO,ETR,EL TIGRE,CHIHUAHUA,GUADALUPE Y CALVO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",COMISARIADO EJIDAL,"1,100.00",WGS 84,26,6,38.8,107,16,9.60,26/08/2010,5 AÑOS,26/08/2015,MAR,2015,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CHIHUAHUA, CHIHUAHUA"
SP 1414,AERÓDROMO,SPZ,SAUCITO DE PEREZ,CHIHUAHUA,GUADALUPE Y CALVO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",EJIDO CINCO LLAGAS,NO DISPONIBLE,,26,10,0.00,107,18,15.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CHIHUAHUA, CHIHUAHUA"
HP 1415,HELIPUERTO,HVI,HOSPITAL ANGELES DE VILLAHERMOSA ,TABASCO,VILLAHERMOSA,DIURNO,"ELEVADO, SERVICIO PARTICULAR",INMOBILIARIA Y CONSTRUCTORA DE HOSPITALES DEL SURESTE,4.00,NAD 27,17,59,45.00,92,57,10.00,27/09/2004,180 DÍAS,27/03/2005,MAR,2005,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE VILLAHERMOSA, TABASCO"
SP 1416,AERÓDROMO,EGO,LA HERRADURA DE MEXICO,COAHUILA,PARRAS DE LA FUENTE,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",LA HERRADURA DE MEXICO S.A. DE C.V. ,"1,676.00",WGS 84,24,56,46.90,101,37,47.30,24/04/2008,5 AÑOS,24/04/2013,ABR,2013,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE TORREON, COAHUILA"
SP 1417,AERÓDROMO,ATB,TIERRA BLANCA,SINALOA,SALVADOR ALVARADO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",CESAR FELIX NIEBLAS,NO DISPONIBLE,,25,17,17.5,107,55,27.3,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,JUN,2005,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CULIACAN, SINALOA"
SP 1418,AERÓDROMO,MRH,MIRELES HERMANOS,COLIMA,TECOMAN,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",RAFAEL MIRELES CALDERON Y/O EDUARDO OCHOA ARIAS.,20.00,WGS 84,18,46,52.09,103,45,23.68,12/05/2009,5 AÑOS,12/05/2014,MAY,2014,NO,INOPERATIVO,AEROPUERTO NACIONAL DE COLIMA
SP 1419,AERÓDROMO,SVI,SAN JUAN VIEJO,DURANGO,SANTIAGO PAPASQUIARO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",CLEMENTE CARRASCO VALDEZ,NO DISPONIBLE,,24,50,12.00,106,26,36.00,19/02/2007,180 DÍAS,19/08/2007,AGO,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1420,AERÓDROMO,LVI,LA VILLITA,SINALOA,SANTIAGO PAPASQUIARO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",JOSE NUÑEZ PEÑA,"2,296.00",NAD 27,25,7,46.00,105,19,45.00,05/06/2008,180 DÍAS,05/12/2008,DIC,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1421,AERÓDROMO,LSM,LAS MESAS,DURANGO,SANTIAGO PAPASQUIARO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",CRISPIN FERNANDEZ NEVARES,NO DISPONIBLE,,24,43,0.00,106,19,14.00,19/02/2007,180 DÍAS,19/08/2007,AGO,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
HP 1422,HELIPUERTO,HNN,HELIPUERTO HOSPITEN CANCUN,QUINTANA ROO,BENITO JUAREZ (CANCUN),DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","HOSPITEN MEXICO, S.A DE C.V.",NO DISPONIBLE,NAD 27,21,8,20.20,86,49,21.20,04/08/2003,90 DÍAS,04/11/2003,NOV,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CANCUN, QUINTANA ROO"
HP 1423,HELIPUERTO,SCT,CENTRO NACIONAL SCT,CIUDAD DE MÉXICO,BENITO JUAREZ,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",SECRETARIA DE COMUNICACIONES Y TRANSPORTES SCT,"2,225.00",WGS 84,19,23,39.07,99,8,48.23,15/05/2014,30 AÑOS,15/05/2044,MAY,2044,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1424,AERÓDROMO,NSR,NUEVO SANTA ROSA,SINALOA,AHOME,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","INMUEBLES DEL FUERTE, S.A DE C.V.",17.00,WGS 84,25,48,24.93,108,56,1.33,01/10/2015,15 AÑOS,01/10/2030,OCT,2030,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
SP 1425,AERÓDROMO,LCQ,LAS CARRERAS,COAHUILA,ZARAGOZA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",EUGENIO SADA HERNANDEZ,NO DISPONIBLE,NAD 27,28,51,0.00,101,33,0.00,18/07/2003,180 DÍAS,18/01/2004,ENE,2004,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE PIEDRAS NEGRAS, COAHUILA"
HP 1426,PLATAFORMA-HELIPUERTO,HJU,JUPITER I,CAMPECHE,ZONDA DE CAMPECHE,DIURNO,"ELEVADO, SERVICIO PARTICULAR",PETROLEOS MEXICANOS PEMEX,0.00,WGS 84,19,31,13.70,92,11,4.22,03/12/2004,180 DÍAS,03/06/2005,JUN,2005,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CIUDAD DEL CARMEN, CAMPECHE"
HP 1427,HELIPUERTO,HEW,TELEVISA CHAPULTEPEC,CIUDAD DE MÉXICO,CUAUHTÉMOC,DIURNO,"ELEVADO, SERVICIO PARTICULAR",TELEVISA CHAPULTEPEC,"2,272.00",WGS 84,19,25,33.00,99,8,58.00,22/05/2015,180 DÍAS,22/11/2015,NOV,2015,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1428,AERÓDROMO,MZQ  ,PISTA MEZQUITAL                      ,BAJA CALIFORNIA,MEXICALI,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",CARLOS ALBERTO MAGAÑA FIGUEROA,18.00,WGS 84,32,30,44.00,114,53,25.00,29/11/2011,180 DÍAS,29/05/2012,MAY,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MEXICALI, BAJA CALIFORNIA"
SP 1429,AERÓDROMO,PJC,PAJACUARAN,MICHOACÁN,PAJACUARAN,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",C. GABRIEL MADRIGAL GARIBAY- PRESIDENTE MUNICIPAL DE H. AYUNTAMIENTO DE PAJACUARAN MICHOACAN,NO DISPONIBLE,NAD 27,20,9,48.62,102,37,14.52,31/12/2003,90 DÍAS,31/03/2004,MAR,2004,NO,INOPERATIVO,"AEROPUERTO DE URUAPAN, MICHOACAN"
SP 1430,AERÓDROMO,SGB,SAN GABRIEL,JALISCO,SAN GABRIEL,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",BIOPARQUES DE OCCIDENTE S.A DE C.V.,863.00,NAD 27,19,41,26.00,103,49,28.00,31/07/2013,15 AÑOS,31/07/2028,JUL,2028,SI,VIGENTE,AEROPUERTO NACIONAL DE COLIMA
SP 1431,AERÓDROMO,TTF,EL TULILLO,COAHUILA,ESCOBEDO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",PRISCILIANO FELIX VILLAREAL VILLAREAL,NO DISPONIBLE,NAD 27,27,13,20.00,101,7,40.00,04/11/2005,5 AÑOS,04/11/2010,NOV,2010,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE MONCLOVA, COAHUILA"
HP 1432,HELIPUERTO,EMN,EJIDO MONDONGO,VERACRUZ,EMILIANO ZAPATA,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",JOSEFINA ACOSTA DE OCHOA,600.00,NAD 27,19,27,28.00,96,45,3.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,1994,NO,INOPERATIVO,"AEROPUERTO DE JALAPA, VERACRUZ"
HP 1433,HELIPUERTO,HFI,ESTACION PFP IZTAPALAPA,CIUDAD DE MÉXICO,IZTAPALAPA,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","POLICIA FEDERAL, SECRETARIA DE SEGURIDAD PUBLICA SSP","2,238.00",WGS 84,19,22,24.20,99,3,46.90,PROYECTO,,SIN AUTORIZACIÓN,AGO,2010,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
HP 1434,HELIPUERTO,HHE,HOTEL CAMINO REAL,ESTADO DE MEXICO,TLALNEPANTLA,DIURNO,"ELEVADO, SERVICIO PARTICULAR",CAMINO REAL EJECUTIVO TLALNEPANTLA S.A. DE C.V.,"2,285.00",WGS 84,19,32,58.27,99,12,26.98,21/02/2017,15 AÑOS,21/02/2032,FEB,2032,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1435,AERÓDROMO,AMK,LOS MESQUITES,MICHOACÁN,BUENAVISTA ,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",HERMINIO CHAVEZ SANCHEZ,NO DISPONIBLE,NAD 27,19,11,24.00,102,42,46.00,08/09/2003,90 DÍAS,08/12/2003,DIC,2003,NO,INOPERATIVO,"AEROPUERTO DE ZAMORA, MICHOACAN"
SP 1436,AERÓDROMO,IER,CLUB DE VUELO CADEREYTA S.C.,NUEVO LEÓN,CADEREYTA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","CLUB DE VUELO CADEREYTA, S.C.",330.00,WGS 84,25,25,54.10,99,56,0.60,18-dic-08,5 AÑOS,18-dic-13,DIC,2013,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DEL NORTE, NUEVO LEON"
SP 1437,AERÓDROMO,JCL,EL JACAL,SINALOA,POTRERO DE BEJARANO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","EJIDO POTRERO DE BEJARANO, MUNICIPIO DE BADIRAGUADO",NO DISPONIBLE,NAD 27,26,2,0.00,107,19,26.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,SEP,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
HP 1438,HELIPUERTO,HJV,HELIPUERTO JV,PUEBLA,SAN ANDRES CHOLULA,DIURNO,"ELEVADO, SERVICIO PARTICULAR","ADMINISTRADOR GENERAL DE HELIPUERTOS DE PUEBLA, S.A. DE C.V.","2,090.00",WGS 84,19,0,34.08,98,15,57.20,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,,,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL ""HERMANOS SERDÁN"" DE HUEJOTZINGO, PUE."
SP 1439,AERÓDROMO,SFD,SAN FERNANDO,CHIHUAHUA,GUADALUPE Y CALVO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",ARMANDO ARELLANO CORRALES,"2,167.00",WGS 84,26,13,22.82,107,13,42.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,NOV,2003,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CHIHUAHUA, CHIHUAHUA"
HP 1440,HELIPUERTO,HBU,BACHOCO,SINALOA,NAVOLATO,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","SERVICIOS AEREOS EJECUTIVOS Y AGRICOLAS, S.A. DE C.V.",NO DISPONIBLE,,24,48,5.40,107,50,25.80,13/07/2007,180 DÍAS,13/01/2008,ENE,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CULIACAN, SINALOA"
HP 1441,HELIPUERTO,HUM,CAPITAL                       (ANTES RADIO CAPITAL),CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,DIURNO/NOCTURNO,"ELEVADO, SERVICIO PARTICULAR",ANUAR JOSE MACCISE URIBE ,"2,333.00",WGS 84,19,25,42.37,99,12,24.98,11/08/2016,15 AÑOS,11/08/2031,NOV,2031,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, CIUDAD DE MEXICO"
SP 1442,AERÓDROMO,MFS,TORO BRAVO,OAXACA,TUXTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",MANUEL FERNANDEZ SANTAMARIA,20.00,WGS 84,18,7,26.00,96,6,44.00,22/08/2007,180 DÍAS,22/02/2008,FEB,2008,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE VERACRUZ, VERACRUZ"
HP 1443,HELIPUERTO,HSN,SINDICATO NACIONAL DE LOS TRABAJADORES DE LA EDUCACIÓN,CIUDAD DE MÉXICO,CUAJIMALPA,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",SINDICATO NACIONAL DE LOS TRABAJADORES DE LA EDUCACIÓN,"2,607.00",WGS 84,19,20,49.15,99,16,53.97,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,ENE,2010,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
SP 1444,AERÓDROMO,VIB,SAN JOSE DE VIBORILLAS,DURANGO,TAMAZULA,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",VICTORINO NAVA ONTIVEROS,NO DISPONIBLE,NAD 27,24,26,30.00,106,13,30.00,19/02/2007,180 DÍAS,19/08/2007,AGO,2007,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1445,AERÓDROMO,LOD,SAN BERNARDINO DE MILPILLAS CHICO,DURANGO,PUEBLO NUEVO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",COMUNIDAD INDIGENA COLECTIVA FORESTAL.,"1,900.00",,23,23,5.00,105,8,30.00,10/02/2006,180 DÍAS,10/08/2006,AGO,2006,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
HP 1446,HELIPUERTO,HXM,MOCTEZUMA,VERACRUZ,VERACRUZ,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR",DISTRIBUIDROA DE CERVEZAS MOCTEZUMA,15.00,NAD 27,19,6,58.00,96,8,59.00,02/12/2005,180 DÍAS,02/06/2006,JUN,2006,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE VERACRUZ, VERACRUZ"
SP 1447,AERÓDROMO,JLO,JALISQUILLO,VERACRUZ,TRES VALLES,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","AGROPRODUCTORES CALVO, S.P.R.DE R.L.",38.00,WGS 84,18,20,45.00,96,11,4.00,24/03/2014,15 AÑOS,24/03/2029,MAR,2029,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE VERACRUZ, VERACRUZ"
HP 1448,HELIPUERTO,HOP,HOSPITAL ANGELES DE PUEBLA,PUEBLA,PUEBLA,DIURNO,"ELEVADO, SERVICIO PARTICULAR","HOSPITAL ANGELES DE PUEBLA, S.A. DE C.V.","2,167.00",WGS 84,19,1,16.00,98,14,6.00,28/11/2007,5 AÑOS,28/11/2012,NOV,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL ""HERMANOS SERDÁN"" DE HUEJOTZINGO, PUE."
HP 1449,HELIPUERTO,HNV,AKUMAL,NAYARIT,BAHIA DE BANDERAS,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","DESARROLLO MARINA VALLARTA, S.A. DE C.V.",NO DISPONIBLE,NAD 27,20,40,47.15,105,17,15.21,30/01/2007,180 DÍAS,30/07/2007,JUL,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE PUERTO VALLARTA, JALISCO"
SP 1450,AERÓDROMO,PBY,PUEBLO YAQUI,SONORA,CAJEME,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",SEBASTIÁN FIGUEROA LEY.,20.00,NAD 27,27,18,49.40,110,1,7.30,26/04/2017,15 AÑOS,26/04/2032,ABR,2032,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE CIUDAD OBREGON, SONORA"
SP 1451,AERÓDROMO,EDC,EL DURAZNITO DE CHOIX,SINALOA,CHOIX,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",TRINIDAD GOMEZ TORRES,"1,219.00",WGS 84,26,38,27.00,108,0,42.00,31/03/2004,30 DÍAS,SIN AUTORIZACIÓN,ABR,2004,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
SP 1452,AERÓDROMO,MEZ,EL MEZQUITE,DURANGO,SANTIAGO PAPASQUIARO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",NICOLAS CHAIDEZ PEÑA,875.00,NAD 27,24,47,20.00,106,13,30.00,15/08/2008,180 DÍAS,15/02/2009,FEB,2009,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE DURANGO, DURANGO"
SP 1453,AERÓDROMO,SLD,SOLIDARIDAD,SONORA,CAJEME,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",ADAN ARTURO FRIAS RIVERA,NO DISPONIBLE,NAD 27,27,23,30.00,110,1,8.00,11/10/2006,180 DÍAS,11/04/2007,ABR,2007,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CIUDAD OBREGON, SONORA"
SP 1454,AERÓDROMO,MOR,MORELOS,CHIHUAHUA,MORELOS,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",H. AYUNTAMIENTO MORELOS,677.00,WGS 84,26,41,9.02,107,40,58.56,26/06/2007,180 DÍAS,26/12/2007,DIC,2007,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LOS MOCHIS, SINALOA"
SP 1455,AERÓDROMO,CSJ,RANCHO LAS PALMAS,NUEVO LEÓN,MONTEMORELOS,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",JORGE ARTURO CARDENAS SALAZAR,460.00,WGS 84,25,13,5.10,99,55,10.50,21/08/2014,15 AÑOS,21/08/2029,AGO,2029,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DEL NORTE, NUEVO LEON"
HP 1456,HELIPUERTO,HXN,IXCUN,NAYARIT,BAHIA DE BANDERAS,DIURNO,"SUPERFICIE, SERVICIO PARTICULAR","DESARROLLO MARINA VALLARTA, S.A. DE C.V.",NO DISPONIBLE,NAD 27,26,46,1.00,105,17,22.00,07/04/2006,180 DÍAS,07/10/2006,OCT,2006,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE PUERTO VALLARTA, JALISCO"
SP 1457,AERÓDROMO,RPW,RANCHO PEÑITAS,TAMAULIPAS,GONZALEZ,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",NOWELL WILLIS BORDERS.,47.00,WGS 84,22,44,54.60,98,39,14.20,30/05/2014,15 AÑOS,30/05/2029,MAY,2029,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE TAMPICO, TAMAULIPAS"
HP 1458,HELIPUERTO,HTU,HOTEL TERRANOVA,VERACRUZ,COATZACOALCOS,DIURNO,"ELEVADO, SERVICIO PARTICULAR",HOTEL TERRANOVA,NO DISPONIBLE,NAD 27,18,6,43.00,94,26,25.00,SIN AUTORIZACIÓN,,SIN AUTORIZACIÓN,DIC,2003,NO,INOPERATIVO,"AEROPUERTO DE MINATITLAN, VERACRUZ"
SP 1459,AERÓDROMO,CPU,CLUB DE PARACAIDISMO ATLIXCO,MORELOS,YAUTEPEC,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","CLUB DEPORTIVO ATLIXCO, A.C.",NO DISPONIBLE,,18,49,37.32,99,3,9.60,06/10/2004,180 DÍAS,06/04/2005,ABR,2005,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE CUERNAVACA, MORELOS"
SP 1460,AERÓDROMO,RHD,RANCHO LA JOYA,NUEVO LEÓN,AGUALEGUAS,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",ANTHONY ARTURO JOSEPH DREXEL STEFAN,226.00,WGS 84,26,18,4.70,99,38,8.30,26/03/2009,5 AÑOS,26/03/2014,MAR,2014,NO,INOPERATIVO,"AEROPUERTO INTERNACIONAL DE MONTERREY, NUEVO LEON"
SP 1461,AERÓDROMO,GBS,GUAYABEROS,ZACATECAS,HUANUSCO,DIURNO,"TERRESTRE, SERVICIO PARTICULAR",JUNTA LOCAL DE SANIDAD VEGETAL DEL CAÑON DE JUCHIPILA,"1,519.00",WGS 84,21,44,36.00,102,58,3.00,SUSPENSIÓN DE ACTIVIDADES,SUSPENSIÓN DE ACTIVIDADES,SUSPENSIÓN DE ACTIVIDADES,MAR,2016,NO,SUSPENSIÓN DE ACTIVIDADES,"AEROPUERTO INTERNACIONAL DE ZACATECAS, ZACATECAS"
SP 1462,AERÓDROMO,RPU,RANCHO LOS PINOS,TAMAULIPAS,CIUDAD MANTE,DIURNO,"TERRESTRE, SERVICIO PARTICULAR","BARRERA GONZALEZ Y HERMANOS, S.P.R.R.L.",200.00,WGS 84,22,45,11.00,98,49,53.00,16/02/2017,15 AÑOS,16/02/2032,FEB,2032,SI,VIGENTE,"AEROPUERTO INTERNACIONAL DE TAMPICO, TAMAULIPAS"
HP 1463,HELIPUERTO,HZN,TORRE ZENTRUM,CIUDAD DE MÉXICO,CUAJIMALPA,DIURNO,"ELEVADO, SERVICIO PARTICULAR","ADMINISTRADORA DE INMUEBLES SANTA FE, S.C.","2,737.00",WGS 84,19,21,30.61,99,16,23.57,12/10/2011,180 DÍAS,12/04/2012,ABR,2012,NO,EN TRÁMITE,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, DISTRITO FEDERAL"
